uniprot_id,Tissue,Organ_id,RNAExpression (tpm)
Q9H343,Colon,11.0,0.0
Q9H343,Duodenum,12.0,0.0
Q9H343,Esophagus,14.0,0.0
Q9H343,Epididymis,16.0,0.1
Q9H343,Fallopian tube,17.0,0.0
Q9H343,Gallbladder,18.0,0.0
Q9H343,Kidney,20.0,0.0
Q9H343,Liver,21.0,0.0
Q9H3C7,Adipose tissue,0.0,0.4
Q9H3C7,Adrenal gland,1.0,2.2
Q9H3C7,Amygdala,2.0,2.0
Q9H3C7,Appendix,3.0,0.2
Q9H3C7,Basal ganglia,5.0,0.2
Q9H3K6,Adipose tissue,0.0,6.7
Q9H3K6,Adrenal gland,1.0,9.6
Q9H3K6,Amygdala,2.0,10.2
Q9H3K6,Appendix,3.0,11.1
Q9H3K6,Basal ganglia,5.0,10.4
Q9H3K6,Bone marrow,6.0,13.7
Q9H3K6,Breast,7.0,6.8
Q9H3K6,Cervix,10.0,13.4
Q9H3K6,Colon,11.0,7.3
Q9H3K6,Duodenum,12.0,8.8
Q9H3K6,Esophagus,14.0,9.8
Q9H3K6,Epididymis,16.0,6.3
Q9H3K6,Fallopian tube,17.0,12.5
Q9H3K6,Gallbladder,18.0,11.5
Q9H3K6,Kidney,20.0,7.3
Q9H3K6,Liver,21.0,3.7
Q9H3K6,Lung,22.0,14.6
Q9H3K6,Lymph node,23.0,14.6
Q9H3M0,Adipose tissue,0.0,32.9
Q9H3M0,Adrenal gland,1.0,34.3
Q9H3M0,Amygdala,2.0,7.0
Q9H3M0,Appendix,3.0,23.2
Q9H3M0,Basal ganglia,5.0,7.2
Q9H3M0,Bone marrow,6.0,6.0
Q9H3M0,Breast,7.0,35.8
Q9H3M0,Cervix,10.0,57.0
Q9H3M0,Colon,11.0,17.3
Q9H3M0,Duodenum,12.0,10.8
Q9H3M0,Esophagus,14.0,15.4
Q9H3M0,Epididymis,16.0,55.8
Q9H3N8,Adipose tissue,0.0,2.4
Q9H3N8,Adrenal gland,1.0,0.8
Q9H3N8,Amygdala,2.0,2.3
Q9H3N8,Appendix,3.0,2.5
Q9H3N8,Basal ganglia,5.0,4.0
Q9H3N8,Bone marrow,6.0,0.7
Q9H3Q1,Adipose tissue,0.0,0.0
Q9H3Q1,Adrenal gland,1.0,0.0
Q9H3Q1,Amygdala,2.0,1.3
Q9H3Q1,Appendix,3.0,0.0
Q9H3Q1,Basal ganglia,5.0,1.4
Q9H3Q1,Bone marrow,6.0,0.0
Q9H3Q1,Breast,7.0,0.0
Q9H3Q1,Cervix,10.0,0.0
Q9H3Q1,Colon,11.0,0.0
Q9H3Q1,Duodenum,12.0,0.0
Q9H3Q1,Esophagus,14.0,0.0
Q9H3Q1,Epididymis,16.0,0.0
Q9H3Q1,Fallopian tube,17.0,0.0
Q9H3Q1,Gallbladder,18.0,0.0
Q9H3Q1,Kidney,20.0,0.0
Q9H3Q1,Liver,21.0,0.0
Q9H3Q1,Lung,22.0,0.0
Q9H3Q1,Lymph node,23.0,0.0
Q9H3Q1,Ovary,29.0,0.0
Q9H3Q1,Pancreas,30.0,0.0
Q9H3Q1,Placenta,35.0,0.1
Q9H3Q1,Prostate,36.0,0.0
Q9H3Q1,Rectum,37.0,0.0
Q9H3R2,Adipose tissue,0.0,5.4
Q9H3R2,Adrenal gland,1.0,1.8
Q9H3R2,Amygdala,2.0,5.1
Q9H3R2,Appendix,3.0,1.1
Q9H3R2,Basal ganglia,5.0,6.0
Q9H3R2,Bone marrow,6.0,0.1
Q9H3R2,Breast,7.0,0.6
Q9H3R2,Cervix,10.0,9.6
Q9H3R2,Colon,11.0,1.5
Q9H3R2,Duodenum,12.0,0.8
Q9H3R2,Esophagus,14.0,1.4
Q9H3R2,Epididymis,16.0,2.7
Q9H3R2,Fallopian tube,17.0,5.8
Q9H3R2,Gallbladder,18.0,8.5
Q9H3S1,Adipose tissue,0.0,18.0
Q9H3S1,Adrenal gland,1.0,1.6
Q9H3S1,Amygdala,2.0,2.4
Q9H3S1,Appendix,3.0,2.3
Q9H3S1,Basal ganglia,5.0,3.3
Q9H3S1,Bone marrow,6.0,0.0
Q9H3S1,Breast,7.0,5.2
Q9H3S1,Cervix,10.0,1.8
Q9H3S1,Colon,11.0,13.4
Q9H3S1,Duodenum,12.0,8.9
Q9H3S1,Esophagus,14.0,1.4
Q9H3S1,Epididymis,16.0,1.2
Q9H3S1,Fallopian tube,17.0,3.9
Q9H3S1,Gallbladder,18.0,0.5
Q9H3S1,Kidney,20.0,1.8
Q9H3S1,Liver,21.0,0.6
Q9H3S1,Lung,22.0,5.2
Q9H3S1,Lymph node,23.0,0.6
Q9H3S1,Ovary,29.0,1.8
Q9H3S1,Pancreas,30.0,0.1
Q9H3Y6,Adipose tissue,0.0,0.8
Q9H3Y6,Adrenal gland,1.0,1.3
Q9H3Y6,Amygdala,2.0,9.5
Q9H3Y6,Appendix,3.0,1.6
Q9H3Y6,Basal ganglia,5.0,1.6
Q9H3Z7,Adipose tissue,0.0,0.0
Q9H3Z7,Adrenal gland,1.0,0.0
Q9H3Z7,Amygdala,2.0,0.1
Q9H3Z7,Appendix,3.0,0.0
Q9H3Z7,Basal ganglia,5.0,0.1
Q9H3Z7,Bone marrow,6.0,0.0
Q9H3Z7,Breast,7.0,0.0
Q9H3Z7,Cervix,10.0,0.0
Q9H3Z7,Colon,11.0,0.0
Q9H3Z7,Duodenum,12.0,0.0
Q9H3Z7,Esophagus,14.0,0.0
Q9H3Z7,Epididymis,16.0,0.0
Q9H3Z7,Fallopian tube,17.0,0.0
Q9H3Z7,Gallbladder,18.0,0.0
Q9H425,Adipose tissue,0.0,0.0
Q9H425,Adrenal gland,1.0,0.3
Q9H425,Amygdala,2.0,2.6
Q9H425,Appendix,3.0,0.0
Q9H425,Basal ganglia,5.0,2.6
Q9H425,Bone marrow,6.0,0.0
Q9H425,Breast,7.0,0.0
Q9H425,Cervix,10.0,0.0
Q9H426,Adipose tissue,0.0,0.7
Q9H426,Adrenal gland,1.0,1.1
Q9H426,Amygdala,2.0,2.3
Q9H426,Appendix,3.0,2.7
Q9H426,Basal ganglia,5.0,2.2
Q9H426,Bone marrow,6.0,2.7
Q9H426,Breast,7.0,1.6
Q9H426,Cervix,10.0,1.2
Q9H477,Adipose tissue,0.0,0.2
Q9H477,Adrenal gland,1.0,0.1
Q9H477,Amygdala,2.0,5.5
Q9H477,Appendix,3.0,0.1
Q9H477,Basal ganglia,5.0,5.7
Q9H477,Bone marrow,6.0,0.4
Q9H477,Breast,7.0,0.2
Q9H477,Cervix,10.0,0.1
Q9H477,Colon,11.0,0.1
Q9H477,Duodenum,12.0,0.1
Q9H477,Esophagus,14.0,0.0
Q9H477,Epididymis,16.0,0.3
Q9H477,Fallopian tube,17.0,0.3
Q9H492,Adipose tissue,0.0,2.1
Q9H492,Adrenal gland,1.0,1.2
Q9H492,Amygdala,2.0,21.7
Q9H4D5,Adipose tissue,0.0,0.1
Q9H4D5,Adrenal gland,1.0,0.5
Q9H4D5,Amygdala,2.0,0.5
Q9H4F8,Adipose tissue,0.0,1.3
Q9H4F8,Adrenal gland,1.0,0.1
Q9H4F8,Amygdala,2.0,5.9
Q9H4F8,Appendix,3.0,4.4
Q9H4F8,Basal ganglia,5.0,6.4
Q9H4F8,Bone marrow,6.0,2.4
Q9H4F8,Breast,7.0,0.3
Q9H4F8,Cervix,10.0,6.5
Q9H4G4,Adipose tissue,0.0,10.0
Q9H4G4,Adrenal gland,1.0,4.1
Q9H4G4,Amygdala,2.0,14.6
Q9H4G4,Appendix,3.0,6.7
Q9H4G4,Basal ganglia,5.0,17.7
Q9H4G4,Bone marrow,6.0,7.5
Q9H4G4,Breast,7.0,5.0
Q9H4G4,Cervix,10.0,14.3
Q9H4I0,Adipose tissue,0.0,0.0
Q9H4I0,Adrenal gland,1.0,0.0
Q9H4I0,Amygdala,2.0,2.3
Q9H4I0,Appendix,3.0,0.0
Q9H4I0,Basal ganglia,5.0,3.0
Q9H4I0,Bone marrow,6.0,0.0
Q9H4I0,Breast,7.0,0.0
Q9H4I0,Cervix,10.0,0.1
Q9H4I0,Colon,11.0,0.0
Q9H4I0,Duodenum,12.0,0.0
Q9H4I0,Esophagus,14.0,0.0
Q9H4I0,Epididymis,16.0,0.4
Q9H4I0,Fallopian tube,17.0,4.5
Q9H4I0,Gallbladder,18.0,4.5
Q9H4I9,Adipose tissue,0.0,0.0
Q9H4I9,Adrenal gland,1.0,0.0
Q9H4I9,Amygdala,2.0,0.0
Q9H4I9,Appendix,3.0,0.0
Q9H4I9,Basal ganglia,5.0,0.0
Q9H4I9,Bone marrow,6.0,0.0
Q9H4I9,Breast,7.0,0.0
Q9H4I9,Cervix,10.0,0.0
Q9H4I9,Colon,11.0,0.0
Q9H4I9,Duodenum,12.0,0.0
Q9H4I9,Esophagus,14.0,0.0
Q9H4I9,Epididymis,16.0,0.0
Q9H4T2,Adipose tissue,0.0,6.5
Q9H4T2,Adrenal gland,1.0,6.8
Q9H4T2,Amygdala,2.0,47.2
Q9H4T2,Appendix,3.0,6.1
Q9H4T2,Basal ganglia,5.0,91.3
Q9H4T2,Bone marrow,6.0,7.7
Q9H4T2,Breast,7.0,4.3
Q9H4T2,Cervix,10.0,8.6
Q9H4T2,Colon,11.0,6.1
Q9H4T2,Duodenum,12.0,3.7
Q9H4T2,Esophagus,14.0,3.6
Q9H4T2,Epididymis,16.0,3.6
Q9H4Z2,Adipose tissue,0.0,0.0
Q9H4Z2,Adrenal gland,1.0,0.0
Q9H4Z2,Amygdala,2.0,0.1
Q9H4Z2,Appendix,3.0,0.0
Q9H4Z2,Basal ganglia,5.0,0.0
Q9H4Z2,Bone marrow,6.0,0.0
Q9H4Z2,Breast,7.0,0.0
Q9H4Z2,Cervix,10.0,0.0
Q9H4Z2,Colon,11.0,0.0
Q9H4Z2,Duodenum,12.0,0.0
Q9H4Z2,Esophagus,14.0,0.0
Q9H4Z2,Epididymis,16.0,0.0
Q9H4Z2,Fallopian tube,17.0,0.0
Q9H4Z2,Gallbladder,18.0,0.0
Q9H4Z2,Kidney,20.0,0.0
Q9H4Z2,Liver,21.0,0.0
Q9H4Z2,Lung,22.0,0.0
Q9H4Z2,Lymph node,23.0,0.0
Q9H4Z2,Ovary,29.0,0.0
Q9H4Z2,Pancreas,30.0,0.0
Q9H511,Adipose tissue,0.0,2.9
Q9H511,Adrenal gland,1.0,1.8
Q9H511,Amygdala,2.0,10.2
Q9H511,Appendix,3.0,0.7
Q9H511,Basal ganglia,5.0,9.4
Q9H511,Bone marrow,6.0,0.0
Q9H511,Breast,7.0,1.7
Q9H511,Cervix,10.0,37.6
Q9H511,Colon,11.0,1.6
Q9H511,Duodenum,12.0,0.5
Q9H583,Adipose tissue,0.0,17.0
Q9H583,Adrenal gland,1.0,15.2
Q9H583,Amygdala,2.0,18.2
Q9H583,Appendix,3.0,41.5
Q9H583,Basal ganglia,5.0,24.3
Q9H583,Bone marrow,6.0,25.8
Q9H583,Breast,7.0,26.4
Q9H583,Cervix,10.0,23.2
Q9H583,Colon,11.0,31.2
Q9H583,Duodenum,12.0,28.5
Q9H583,Esophagus,14.0,39.7
Q9H583,Epididymis,16.0,17.9
Q9H583,Fallopian tube,17.0,19.7
Q9H583,Gallbladder,18.0,33.0
Q9H583,Kidney,20.0,27.8
Q9H583,Liver,21.0,27.8
Q9H5I1,Adipose tissue,0.0,4.1
Q9H5I1,Adrenal gland,1.0,4.3
Q9H5I1,Amygdala,2.0,9.2
Q9H5I1,Appendix,3.0,10.6
Q9H5I1,Basal ganglia,5.0,9.1
Q9H5I1,Bone marrow,6.0,8.9
Q9H5I1,Breast,7.0,7.3
Q9H5I1,Cervix,10.0,6.2
Q9H5I1,Colon,11.0,4.2
Q9H5I1,Duodenum,12.0,5.2
Q9H5I1,Esophagus,14.0,7.6
Q9H5I1,Epididymis,16.0,4.5
Q9H5I1,Fallopian tube,17.0,5.9
Q9H5K3,Adipose tissue,0.0,4.5
Q9H5K3,Adrenal gland,1.0,1.0
Q9H5K3,Amygdala,2.0,4.3
Q9H5K3,Appendix,3.0,20.2
Q9H5K3,Basal ganglia,5.0,4.2
Q9H5K3,Bone marrow,6.0,4.2
Q9H5L6,Adipose tissue,0.0,0.0
Q9H5L6,Adrenal gland,1.0,0.0
Q9H5L6,Amygdala,2.0,0.9
Q9H5L6,Appendix,3.0,0.0
Q9H5L6,Basal ganglia,5.0,0.9
Q9H5L6,Bone marrow,6.0,0.0
Q9H5L6,Breast,7.0,0.1
Q9H5L6,Cervix,10.0,0.0
Q9H5L6,Colon,11.0,0.0
Q9H5L6,Duodenum,12.0,0.0
Q9H5L6,Esophagus,14.0,0.0
Q9H5L6,Epididymis,16.0,0.0
Q9H5L6,Fallopian tube,17.0,1.1
Q9H5L6,Gallbladder,18.0,0.0
Q9H5L6,Kidney,20.0,0.1
Q9H5L6,Liver,21.0,0.0
Q9H5L6,Lung,22.0,0.0
Q9H5L6,Lymph node,23.0,0.2
Q9H5N1,Adipose tissue,0.0,0.0
Q9H5N1,Adrenal gland,1.0,0.0
Q9H5N1,Amygdala,2.0,3.0
Q9H5N1,Appendix,3.0,0.0
Q9H5N1,Basal ganglia,5.0,2.5
Q9H5N1,Bone marrow,6.0,2.5
Q9H5P4,Adipose tissue,0.0,12.1
Q9H5P4,Adrenal gland,1.0,15.6
Q9H5P4,Amygdala,2.0,12.2
Q9H5P4,Appendix,3.0,11.4
Q9H5P4,Basal ganglia,5.0,8.3
Q9H5P4,Bone marrow,6.0,8.6
Q9H5P4,Breast,7.0,6.8
Q9H5P4,Cervix,10.0,12.3
Q9H5P4,Colon,11.0,6.9
Q9H5P4,Duodenum,12.0,9.7
Q9H5P4,Esophagus,14.0,5.3
Q9H5P4,Epididymis,16.0,10.5
Q9H5P4,Fallopian tube,17.0,19.3
Q9H5P4,Gallbladder,18.0,15.9
Q9H5Y7,Adipose tissue,0.0,0.0
Q9H5Y7,Adrenal gland,1.0,0.0
Q9H5Y7,Amygdala,2.0,0.2
Q9H5Y7,Appendix,3.0,0.0
Q9H5Y7,Basal ganglia,5.0,0.1
Q9H5Y7,Bone marrow,6.0,0.0
Q9H5Y7,Breast,7.0,0.0
Q9H5Y7,Cervix,10.0,0.0
Q9H5Y7,Colon,11.0,0.0
Q9H5Y7,Duodenum,12.0,0.0
Q9H5Y7,Esophagus,14.0,0.0
Q9H5Y7,Epididymis,16.0,0.0
Q9H5Y7,Fallopian tube,17.0,0.0
Q9H5Y7,Gallbladder,18.0,0.0
Q9H5Y7,Kidney,20.0,0.0
Q9H5Y7,Liver,21.0,0.0
Q9H5Y7,Lung,22.0,0.0
Q9H5Y7,Lymph node,23.0,0.0
Q9H611,Adipose tissue,0.0,6.5
Q9H611,Adrenal gland,1.0,4.2
Q9H611,Amygdala,2.0,19.0
Q9H611,Appendix,3.0,7.1
Q9H611,Basal ganglia,5.0,21.9
Q9H611,Bone marrow,6.0,13.5
Q9H611,Breast,7.0,7.2
Q9H611,Cervix,10.0,6.3
Q9H611,Colon,11.0,7.2
Q9H611,Duodenum,12.0,6.5
Q9H611,Epididymis,16.0,5.5
Q9H633,Adipose tissue,0.0,55.1
Q9H633,Adrenal gland,1.0,33.3
Q9H633,Amygdala,2.0,6.8
Q9H633,Appendix,3.0,20.9
Q9H633,Basal ganglia,5.0,7.7
Q9H633,Bone marrow,6.0,19.2
Q9H633,Breast,7.0,37.5
Q9H633,Cervix,10.0,52.0
Q9H633,Colon,11.0,16.5
Q9H633,Duodenum,12.0,23.9
Q9H633,Esophagus,14.0,12.6
Q9H633,Epididymis,16.0,16.7
Q9H633,Fallopian tube,17.0,21.8
Q9H633,Gallbladder,18.0,48.1
Q9H633,Kidney,20.0,18.2
Q9H633,Liver,21.0,95.7
Q9H633,Lung,22.0,74.5
Q9H633,Lymph node,23.0,12.7
Q9H633,Ovary,29.0,51.3
Q9H633,Pancreas,30.0,3.6
Q9H649,Adipose tissue,0.0,84.8
Q9H649,Adrenal gland,1.0,36.3
Q9H649,Amygdala,2.0,40.8
Q9H649,Appendix,3.0,75.7
Q9H649,Basal ganglia,5.0,45.2
Q9H649,Bone marrow,6.0,7.2
Q9H649,Breast,7.0,43.9
Q9H649,Cervix,10.0,67.1
Q9H649,Colon,11.0,38.9
Q9H649,Duodenum,12.0,22.5
Q9H649,Esophagus,14.0,41.2
Q9H649,Epididymis,16.0,21.0
Q9H649,Fallopian tube,17.0,120.7
Q9H649,Gallbladder,18.0,86.3
Q9H649,Kidney,20.0,33.8
Q9H649,Liver,21.0,6.7
Q9H649,Lung,22.0,86.7
Q9H649,Lymph node,23.0,43.4
Q9H649,Ovary,29.0,57.5
Q9H6B4,Adipose tissue,0.0,1.6
Q9H6B4,Adrenal gland,1.0,11.1
Q9H6B4,Amygdala,2.0,64.3
Q9H6B4,Appendix,3.0,0.8
Q9H6B4,Basal ganglia,5.0,133.6
Q9H6B4,Bone marrow,6.0,0.2
Q9H6B4,Breast,7.0,1.5
Q9H6B4,Cervix,10.0,1.0
Q9H6B4,Colon,11.0,0.6
Q9H6B4,Duodenum,12.0,0.8
Q9H6D7,Adipose tissue,0.0,0.9
Q9H6D7,Adrenal gland,1.0,15.2
Q9H6D7,Amygdala,2.0,157.7
Q9H6D7,Appendix,3.0,1.3
Q9H6D7,Basal ganglia,5.0,236.8
Q9H6D7,Bone marrow,6.0,0.1
Q9H6D7,Breast,7.0,0.6
Q9H6D7,Cervix,10.0,3.3
Q9H6D7,Colon,11.0,0.8
Q9H6D7,Duodenum,12.0,0.7
Q9H6D7,Esophagus,14.0,0.4
Q9H6D7,Epididymis,16.0,6.2
Q9H6D7,Fallopian tube,17.0,6.7
Q9H6D7,Gallbladder,18.0,0.8
Q9H6D8,Adipose tissue,0.0,3.9
Q9H6D8,Adrenal gland,1.0,3.1
Q9H6D8,Amygdala,2.0,2.1
Q9H6D8,Appendix,3.0,41.7
Q9H6D8,Basal ganglia,5.0,1.4
Q9H6D8,Bone marrow,6.0,29.0
Q9H6D8,Breast,7.0,4.4
Q9H6H4,Adipose tissue,0.0,15.6
Q9H6H4,Adrenal gland,1.0,65.5
Q9H6H4,Amygdala,2.0,7.3
Q9H6H4,Appendix,3.0,1.1
Q9H6H4,Basal ganglia,5.0,6.8
Q9H6H4,Bone marrow,6.0,2.0
Q9H6H4,Breast,7.0,4.6
Q9H6K1,Adipose tissue,0.0,0.1
Q9H6K1,Adrenal gland,1.0,0.15
Q9H6K1,Amygdala,2.0,2.8
Q9H6K1,Appendix,3.0,0.2
Q9H6K1,Basal ganglia,5.0,2.15
Q9H6K1,Bone marrow,6.0,0.05
Q9H6K1,Breast,7.0,0.1
Q9H6K1,Cervix,10.0,0.2
Q9H6K1,Colon,11.0,0.0
Q9H6K1,Duodenum,12.0,0.2
Q9H6K1,Esophagus,14.0,0.05
Q9H6K1,Epididymis,16.0,0.05
Q9H6K1,Fallopian tube,17.0,0.05
Q9H6K1,Gallbladder,18.0,0.15000000000000002
Q9H6K1,Kidney,20.0,0.1
Q9H6K1,Liver,21.0,0.0
Q9H6K1,Lung,22.0,0.1
Q9H6K1,Lymph node,23.0,0.25
Q9H6K1,Ovary,29.0,0.3
Q9H6K1,Pancreas,30.0,0.0
Q9H6K1,Placenta,35.0,0.2
Q9H6K1,Prostate,36.0,0.1
Q9H6K1,Rectum,37.0,0.1
Q9H6K5,Adipose tissue,0.0,0.0
Q9H6K5,Adrenal gland,1.0,0.0
Q9H6K5,Amygdala,2.0,0.8
Q9H6K5,Appendix,3.0,0.0
Q9H6K5,Basal ganglia,5.0,0.9
Q9H6K5,Bone marrow,6.0,0.0
Q9H6K5,Breast,7.0,0.1
Q9H6K5,Cervix,10.0,0.0
Q9H6K5,Colon,11.0,0.0
Q9H6K5,Duodenum,12.0,0.0
Q9H6K5,Esophagus,14.0,0.0
Q9H6K5,Epididymis,16.0,0.0
Q9H6K5,Fallopian tube,17.0,0.1
Q9H6K5,Gallbladder,18.0,0.0
Q9H6K5,Kidney,20.0,0.0
Q9H6K5,Liver,21.0,0.0
Q9H6K5,Lung,22.0,0.0
Q9H6K5,Lymph node,23.0,0.0
Q9H6K5,Ovary,29.0,0.1
Q9H6K5,Pancreas,30.0,0.0
Q9H6K5,Placenta,35.0,0.1
Q9H6K5,Prostate,36.0,0.0
Q9H6K5,Rectum,37.0,0.0
Q9H6K5,Salivary gland,40.0,0.1
Q9H6L5,Adipose tissue,0.0,0.1
Q9H6L5,Adrenal gland,1.0,2.2
Q9H6L5,Amygdala,2.0,5.0
Q9H6L5,Appendix,3.0,0.0
Q9H6L5,Basal ganglia,5.0,13.2
Q9H6L5,Bone marrow,6.0,0.0
Q9H6L5,Breast,7.0,0.6
Q9H6Y2,Adipose tissue,0.0,12.6
Q9H6Y2,Adrenal gland,1.0,4.3
Q9H6Y2,Amygdala,2.0,7.4
Q9H6Y2,Appendix,3.0,7.3
Q9H6Y2,Basal ganglia,5.0,6.4
Q9H6Y2,Bone marrow,6.0,4.1
Q9H6Y2,Breast,7.0,2.7
Q9H6Y2,Cervix,10.0,8.4
Q9H6Y2,Colon,11.0,3.0
Q9H6Y2,Duodenum,12.0,3.2
Q9H6Y2,Esophagus,14.0,2.6
Q9H6Y2,Epididymis,16.0,6.3
Q9H6Y2,Fallopian tube,17.0,10.3
Q9H6Y2,Gallbladder,18.0,10.4
Q9H6Y2,Kidney,20.0,3.3
Q9H6Y2,Liver,21.0,0.9
Q9H6Y2,Lung,22.0,16.9
Q9H6Z4,Adipose tissue,0.0,10.6
Q9H6Z4,Adrenal gland,1.0,9.0
Q9H6Z4,Amygdala,2.0,21.7
Q9H6Z4,Appendix,3.0,14.9
Q9H6Z4,Basal ganglia,5.0,25.7
Q9H6Z4,Bone marrow,6.0,21.6
Q9H6Z4,Breast,7.0,11.1
Q9H6Z4,Cervix,10.0,12.9
Q9H6Z4,Colon,11.0,7.6
Q9H6Z4,Duodenum,12.0,8.7
Q9H6Z4,Esophagus,14.0,7.9
Q9H6Z4,Epididymis,16.0,8.0
Q9H6Z4,Fallopian tube,17.0,9.0
Q9H6Z4,Gallbladder,18.0,14.1
Q9H6Z4,Kidney,20.0,10.0
Q9H6Z4,Liver,21.0,9.5
Q9H6Z4,Lung,22.0,15.4
Q9H6Z4,Lymph node,23.0,15.4
Q9H707,Adipose tissue,0.0,0.9
Q9H707,Adrenal gland,1.0,21.6
Q9H707,Amygdala,2.0,20.1
Q9H707,Appendix,3.0,0.5
Q9H707,Basal ganglia,5.0,28.6
Q9H707,Bone marrow,6.0,0.0
Q9H707,Breast,7.0,2.2
Q9H707,Cervix,10.0,1.8
Q9H707,Colon,11.0,0.3
Q9H707,Duodenum,12.0,0.2
Q9H707,Esophagus,14.0,1.0
Q9H707,Epididymis,16.0,17.0
Q9H707,Fallopian tube,17.0,3.8
Q9H707,Gallbladder,18.0,0.9
Q9H707,Kidney,20.0,4.7
Q9H707,Liver,21.0,0.0
Q9H707,Lung,22.0,3.1
Q9H707,Lymph node,23.0,0.6
Q9H741,Adipose tissue,0.0,4.3
Q9H741,Adrenal gland,1.0,16.7
Q9H741,Amygdala,2.0,0.8
Q9H741,Appendix,3.0,17.8
Q9H741,Basal ganglia,5.0,0.7
Q9H741,Bone marrow,6.0,5.2
Q9H741,Breast,7.0,13.6
Q9H741,Cervix,10.0,3.5
Q9H741,Colon,11.0,39.7
Q9H741,Duodenum,12.0,55.9
Q9H773,Adipose tissue,0.0,2.3
Q9H773,Adrenal gland,1.0,2.6
Q9H773,Amygdala,2.0,29.1
Q9H773,Appendix,3.0,2.0
Q9H773,Basal ganglia,5.0,31.4
Q9H773,Bone marrow,6.0,0.7
Q9H773,Breast,7.0,1.8
Q9H773,Cervix,10.0,2.2
Q9H773,Colon,11.0,1.6
Q9H773,Duodenum,12.0,1.3
Q9H773,Esophagus,14.0,1.3
Q9H773,Epididymis,16.0,2.4
Q9H773,Fallopian tube,17.0,3.0
Q9H773,Gallbladder,18.0,2.2
Q9H790,Adipose tissue,0.0,0.2
Q9H790,Adrenal gland,1.0,0.1
Q9H790,Amygdala,2.0,0.8
Q9H790,Appendix,3.0,0.0
Q9H790,Basal ganglia,5.0,0.6
Q9H790,Bone marrow,6.0,0.0
Q9H799,Adipose tissue,0.0,8.1
Q9H799,Adrenal gland,1.0,8.7
Q9H799,Amygdala,2.0,18.3
Q9H799,Appendix,3.0,10.4
Q9H799,Basal ganglia,5.0,19.2
Q9H799,Bone marrow,6.0,4.8
Q9H799,Breast,7.0,11.8
Q9H799,Cervix,10.0,10.6
Q9H7B4,Adipose tissue,0.0,153.4
Q9H7B4,Adrenal gland,1.0,113.3
Q9H7B4,Amygdala,2.0,109.9
Q9H7B4,Appendix,3.0,45.7
Q9H7B4,Basal ganglia,5.0,128.9
Q9H7B4,Bone marrow,6.0,9.3
Q9H7B4,Breast,7.0,57.9
Q9H7B4,Cervix,10.0,66.4
Q9H7B4,Colon,11.0,66.1
Q9H7B4,Duodenum,12.0,62.6
Q9H7B4,Esophagus,14.0,41.8
Q9H7B4,Epididymis,16.0,35.1
Q9H7B4,Fallopian tube,17.0,144.2
Q9H7B4,Gallbladder,18.0,124.0
Q9H7B4,Kidney,20.0,219.8
Q9H7F4,Adipose tissue,0.0,0.0
Q9H7F4,Adrenal gland,1.0,0.0
Q9H7F4,Amygdala,2.0,0.8
Q9H7F4,Appendix,3.0,0.0
Q9H7F4,Basal ganglia,5.0,2.0
Q9H7F4,Bone marrow,6.0,0.0
Q9H7F4,Breast,7.0,0.0
Q9H7F4,Cervix,10.0,0.0
Q9H7F4,Colon,11.0,0.0
Q9H7F4,Duodenum,12.0,0.0
Q9H7F4,Esophagus,14.0,0.0
Q9H7F4,Epididymis,16.0,0.0
Q9H7F4,Fallopian tube,17.0,0.0
Q9H7F4,Gallbladder,18.0,0.0
Q9H7F4,Kidney,20.0,0.0
Q9H7F4,Liver,21.0,0.0
Q9H7F4,Lung,22.0,0.0
Q9H7F4,Lymph node,23.0,0.0
Q9H7F4,Ovary,29.0,0.0
Q9H7F4,Pancreas,30.0,0.0
Q9H7F4,Placenta,35.0,0.0
Q9H7F4,Prostate,36.0,0.0
Q9H7F4,Rectum,37.0,0.0
Q9H7F4,Skeletal muscle,39.0,0.0
Q9H7F4,Salivary gland,40.0,0.0
Q9H7F4,Seminal vesicle,41.0,0.0
Q9H7F4,Small intestine,43.0,0.0
Q9H7F4,Smooth muscle,44.0,0.0
Q9H7F4,Spinal cord,46.0,0.6
Q9H7F4,Spleen,47.0,0.6
Q9H7P9,Adipose tissue,0.0,0.0
Q9H7P9,Adrenal gland,1.0,0.0
Q9H7P9,Amygdala,2.0,4.3
Q9H7P9,Appendix,3.0,0.1
Q9H7P9,Basal ganglia,5.0,5.9
Q9H7P9,Bone marrow,6.0,0.0
Q9H7P9,Breast,7.0,0.0
Q9H7P9,Cervix,10.0,0.0
Q9H7P9,Colon,11.0,0.0
Q9H7P9,Duodenum,12.0,0.0
Q9H7P9,Esophagus,14.0,0.0
Q9H7P9,Epididymis,16.0,0.0
Q9H7P9,Fallopian tube,17.0,0.0
Q9H7P9,Gallbladder,18.0,0.0
Q9H7P9,Kidney,20.0,0.0
Q9H7P9,Liver,21.0,0.0
Q9H7P9,Lung,22.0,0.0
Q9H7P9,Lymph node,23.0,0.0
Q9H7S9,Adipose tissue,0.0,0.1
Q9H7S9,Adrenal gland,1.0,1.4
Q9H7S9,Amygdala,2.0,12.8
Q9H7S9,Appendix,3.0,0.4
Q9H7S9,Basal ganglia,5.0,28.2
Q9H7S9,Bone marrow,6.0,0.0
Q9H7S9,Breast,7.0,3.0
Q9H898,Adipose tissue,0.0,0.0
Q9H898,Adrenal gland,1.0,0.0
Q9H898,Amygdala,2.0,0.1
